test	text	postcode
DCPS:1766639247	Raleigh Park Centre, Arodene Road, Brixton, London	 SW2 2BH
DCPS:2124893709	Jubilee Primary School & Children`s Centre, Tulse Hill, London	 SW2 2JE
DCPS:3957906493	Holy Trinity Ce School, Upper Tulse Hill, London	 SW2 2RL
DCPS:2197476230	St Martins Community Centre, Abbots Park, London	 SW2 3PW
DCPS:3237580960	Sudbourne Primary School, Hayter Road, <entrance Also In, Sudbourne Road>, London	 SW2 5AP
DCPS:1560234154	Clapham Youth Centre, 61 Lyham Road, London	 SW2 5DH
DCPS:1404906860	Richard Atkins Primary School, New Park Road, London	 SW2 4JP
DCPS:2777941099	Holmewood Nursery School, 66 Upper Tulse Hill, London	 SW2 2RW
DCPS:3101936104	Kings Avenue School, Kings Avenue, London	 SW4 8BQ
DCPS:2634027089	St Mary`s Rc Primary School, Crescent Lane, Clapham, London	 SW4 9QJ
DCPS:3315148489	Bonneville Primary School, Bonneville Gardens, London	 SW4 9LB
DCPS:2785550181	Glenbrook Primary School, Clarence Avenue, London	 SW4 8LD
DCPS:3228260606	New Park Road Baptist Church, New Park Road, London	 SW2 4LH
DCPS:1571717976	St Bede`s Catholic Infant & Nursery School, Thornton Road, London	 SW12 0LF
DCPS:2779610087	The Bonneville Centre, 12 Poynders Road, London	 SW4 8NY
DCPS:2883908761	Henry Cavendish Primary School (Balham), Hydethorpe Road, London	 SW12 0JA
DCPS:1826139116	Knights Youth Centre, 27 Streatham Place, London	 SW2 4QQ
DCPS:3953457248	Telford Park Lawn Tennis Club, 35A Killieser Avenue, Streatham Hill, London	 SW2 4NX
DCPS:3946237272	Streatham Wells Primary School, 50 Palace Road, Streatham, London	 SW2 3NJ
DCPS:1903817153	St Margaret`s Church Hall, Cricklade Avenue, Streatham Hill, London	 SW2 3BH
DCPS:3775056839	Tulse Hill Methodist Church, 138 Christchurch Road, Tulse Hill, London	 SW2 3DQ
DCPS:2836270187	Hitherfield Children`s Centre, Hitherfield Road, Streatham, London	 SW16 2JQ
DCPS:3183406433	Streatham Tate Library, 63 Streatham High Road, London	 SW16 1PN
DCPS:2328981665	Sunnyhill Primary School, Sunnyhill Road, Streatham, London	 SW16 2UW
DCPS:3622521358	St Andrew`s Rc Primary School, Polworth Road, Streatham, London	 SW16 2ET
DCPS:3503871738	Julian's Primary School, 226 Leigham Court Road	 SW16 2RB
DCPS:2064838166	Henry Cavendish Primary School (Streatham), Dingley Lane, Off Woodfield Avenue, London	 SW16 1AU
DCPS:3523122303	The Spires Centre, 8 Tooting Bec Gardens, Streatham, London	 SW16 1RB
DCPS:2273626286	St Leonard`s CE Primary School, 42 Mitcham Lane, Streatham, London	 SW16 6NP
DCPS:3339964009	Streatham Baptist Church Hall, Natal Road, Streatham, London	 SW16 6JR
DCPS:1822933893	Immanuel & St Andrew`s Church Hall, 452 Streatham High Road, Just Past Westwell Approach, London	 SW16 3PY
DCPS:3468825603	St Bartholomew`s Church Hall, Ellison Road, Streatham, London	 SW16 5DE
DCPS:1885415146	Woodmansterne Primary School, Stockport Road, Streatham, London	 SW16 5XE
DCPS:2617007221	Granton Primary School, Granton Road, Streatham Vale, London	 SW16 5AN
DCPS:1684134973	New Cut Housing Co-Operative Community Room, 106 the Cut, London	 SE1 8LN
DCPS:4227008686	Johanna Primary School, Johanna Street, Entrance From Lower Marsh, London	 SE1 7RH
DCPS:1905991742	Fairley House Junior School, 218 Lambeth Road, London	 SE1 7JY
DCPS:4105991768	Walnut Tree Walk Primary School, Walnut Tree Walk, London	 SE11 6DS
DCPS:2671940426	Vauxhall Primary School, Vauxhall Street, London	 SE11 5LG
DCPS:1556290582	Archbishop Sumner Ce Primary School, Reedworth Street, London	 SE11 4PH
DCPS:2526839672	Durning Library, 167 Kennington Lane, London	 SE11 4HF
DCPS:2255383098	Henry Fawcett Primary School, Bowling Green Street, London	 SE11 5BZ
DCPS:2256085982	St Annes Catholic Settlement Hall, 58 Vauxhall Grove	 SW8 1TB
DCPS:4010172550	Wyvil Primary School, Wyvil Road, London	 SW8 2TJ
DCPS:1075320584	Ashmole Primary School, Ashmole Street, London	 SW8 1NT
DCPS:1466667592	Landsowne Green Community Hall, 283-291 Wandsworth Road, Stockwell, London	 SW8 2ND
DCPS:2428638530	Springfield Community & Medical Centre, Coronation Hall, 110 Union Road, London	 SW8 2SH
DCPS:1295125498	Allen Edwards Primary School, Studley Road, London	 SW4 6RP
DCPS:4247658379	St Michael`s Church Hall, Stockwell Park Road, London	 SW9 0DA
DCPS:1576059324	Reay Primary School Studio, Caldwell Street Entrance, London	 SW9 0EN
DCPS:1567955558	Durand Academy, Hackford Road, London	 SW9 0RD
DCPS:1908346033	Christchurch (Brixton) Ce School, Cancell Road, London	 SW9 6HN
DCPS:2398213862	Holy Rosary Church Hall, 364 Brixton Road, (Next To St.Helen`s School), London, SW9 OTH	
DCPS:2333064021	Stockwell Primary School, Stockwell Road, London	 SW9 9TG
DCPS:2219184534	Brixton Seventh Day Adventist Church Hall, Santley Street, London	 SW4 7QG
DCPS:3123321222	Brixton Baptist Church, Corrance Road, London	 SW2 5RD
DCPS:3782173237	Clapham Library, Mary Seacole Centre, 89 Clapham High Street, London	 SW4 7BD
DCPS:1043206052	Fenwick Hall, Fenwick Estate, 128 Willington Road, London	 SW9 9ND
DCPS:1580738826	Larkhall Primary School, Lower School Hall, Smedley Street, London	 SW4 6PH
DCPS:4090686388	St Andrew`s Ce Primary School, Kay Road, Stockwell, London	 SW9 9DE
DCPS:1945138376	Clapham Manor Primary School, Belmont Road, Clapham, London	 SW4 0BZ
DCPS:2130225184	Heathbrook Primary School, St. Rule Street, London	 SW8 3EH
DCPS:3363336414	Macaulay Ce Primary School, Victoria Rise, Clapham, London	 SW4 0NU
DCPS:1930306996	Triangle Nursery School, 25 William Bonney Estate, Clapham Crescent, London	 SW4 7JQ
DCPS:3134419031	Berridge Road Estate Community Resource Centre, 13-17 Bridgetown Close, London	 SE19 1JZ
DCPS:3826595522	Springfield Methodist Church Hall, 200 Wandsworth Road	 SW8 2JU
DCPS:3832849920	Longfield Hall, 50 Knatchbull Road, London	 SE5 9QY
DCPS:2574412476	Bolney Meadow Community Centre, 31 Bolney Street, London	 SW8 1EZ
DCPS:2515194362	Oshwal Main Hall, 1 Campbell, Road, Croydon	 CR0 2SQ
DCPS:2521001589	Boston Road Baptist Church,, Hall, 55 Boston Road, Croydon	
DCPS:2882677852	West Thornton Primary Academy,, Rosecourt Road, Croydon, Surrey	
DCPS:1047556842	CAERSALEM CHAPEL VESTRY, PANT ROAD, MERTHYR TYDFIL	 CF48 2DG
DCPS:4046334805	ANNEXE TO PANTYSCALLOG SCHOOL, PANT, MERTHYR TYDFIL	 CF48 2AD
DCPS:2016288625	DOWLAIS COMMUNITY CENTRE, STATION ROAD, DOWLAIS, MERTHYR TYDFIL	 CF48 3LP
DCPS:1156583192	MOBILE @ LOWER ROW, PENYWERN, DOWLAIS, MERTHYR TYDFIL	 CF48 3ND
DCPS:2449982794	ALL SAINTS COMMUNITY HALL, GARDEN STREET, DOWLAIS, MERTHYR TYDFIL	 CF48 3NA
DCPS:2599429668	DOWLAIS PRIMARY SCHOOL, HIGH STREET, CAEHARRIS, DOWLAIS, MERTHYR TYDFIL	 CF48 3HB
DCPS:1698182282	ELIM PENTECOSTAL CHURCH, UPPER ELIZABETH STREET, DOWLAIS, MERTHYR TYDFIL	 CF48 3BH
DCPS:3734005328	GELLIFAELOG PRIMARY SCHOOL, PENYDARREN, MERTHYR TYDFIL	 CF47 9TJ
DCPS:3521225429	MARTYRS CLUB, ROBERTS AVENUE, PENYDARREN, MERTHYR TYDFIL	 CF47 9JH
DCPS:2473703034	HOREB CLOSE COMMUNITY HALL, PENYDARREN, MERTHYR TYDFIL	 CF47 9LL
DCPS:2700448769	HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL	
DCPS:2502690399	PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL	
DCPS:1910278729	GALON UCHAF COMMUNITY CENTRE, NINTH AVENUE, GALON UCHAF, MERTHYR TYDFIL	 CF47 9TL
DCPS:2890208010	MOBILE POLLING STATION @ OAK ROAD, GURNOS, MERTHYR TYDFIL	 CF47 9NR
DCPS:3694239707	Abbotsbury Primary School, Abbotsbury Road, Morden	
DCPS:3255255154	GOETRE INFANTS SCHOOL, ROWAN WAY, GURNOS, MERTHYR TYDFIL	 CF47 9PB
DCPS:3429497807	3Gs TRAINING CENTRE (OLD CLINIC), CHESTNUT WAY, GURNOS, MERTHYR TYDFIL	 CF47 9SB
DCPS:3428888899	ST ALOYSIUS CHURCH HALL, CHESTNUT WAY, GURNOS, MERTHYR TYDFIL	 CF47 9SB
DCPS:3205552730	FORSYTHIA CLOSE COMMUNITY CENTRE, GURNOS, MERTHYR TYDFIL	 CF47 9DS
DCPS:3893334897	CONSERVATORY AT 40B LAKESIDE GARDENS, MERTHYR TYDFIL	 CF48 1EN
DCPS:4221964815	HAIR-O-DYNAMICS, 9 PARK PLACE, PONTMORLAIS, MERTHYR TYDFIL	 CF47 0LJ
DCPS:2744568158	PARK BAPTIST CHURCH, THE WALK, MERTHYR TYDFIL	 CF47 8RS
DCPS:1492649851	TABERNACLE BAPTIST CHAPEL, BRECON ROAD, MERTHYR TYDFIL	 CF47 8LS
DCPS:2620936349	ST TYDFILS WELL CHURH HALL, CROSS MARGARET STREET, THE QUAR, MERTHYR TYDFIL	 CF47 8SY
DCPS:3303599705	GEORGETOWN BOYS & GIRLS CLUB, DYNEVOR STREET, GEORGETOWN, MERTHYR TYDFIL	 CF47 8AY
DCPS:3528238088	ST LUKES CHURCH HALL, LANSBURY ROAD, GELLIDEG ESTATE, MERTHYR TYDFIL	 CF48 1HA
DCPS:4052599884	TWYNCARMEL FACT SHOP, TWYNCARMEL, MERTHYR TYDFIL	 CF48 1PE
DCPS:2288363879	ALPHA HOUSE, NATION CHANGERS CHURCH, HEOLGERRIG, MERTHYR TYDFIL	 CF48 1RP
DCPS:2599431671	CALFARIA BAPTIST CHURCH, HEOLGERRIG, MERTHYR TYDFIL	
DCPS:2642376134	CAERWERN COMMUNAL HALL, CAE'R WERN SHELTERED HOUSING SCHEME, YNYSFACH, MERTHYR TYDFIL	 CF48 1AF
DCPS:2266164830	THOMASTOWN BOWLS PAVILION, QUEENS ROAD, MERTHYR TYDFIL	
DCPS:3110193143	ST DAVID'S CHURCH HALL, CHRUCH STREET, MERTHYR TYDFIL	
DCPS:1486789174	UHOVI, CROWNFORD HOUSE, SWAN STREET, MERTHYR TYDFIL	 CF47 8EU
DCPS:2304447601	FLEETWOOD KITCHENS LTD, UNITS 1 & 2, THE ARCHES, CLARE STREET, MERTHYR TYDFIL	 CF48 4BL
DCPS:2296860962	TWYNYRODYN COMMUNITY SCHOOL, GILFACH CYNON, MERTHYR TYDFIL	 CF47 0LW
DCPS:2769048881	ASYLUM HAIRDRESSERS, 70 TWYNYRODYN ROAD, MERTHYR TYDFIL	 CF47 0PS
DCPS:2094836094	GREENWOOD CLOSE HALL, GREENWOOD CLOSE SHELTERED SCHEME, TWYNYRODYN, MERTHYR TYDFIL	 CF47 0SY
DCPS:3389554478	ST PETER'S AND ST PAUL'S CHURCH HALL, CHURCH VIEW, ABERCANAID, MERTHYR TYDFIL	
DCPS:1613126197	CWM GOLAU INTEGRATED CHILDREN'S CENTRE, DUFFRYN ROAD, PENTREBACH, MERTHYR TYDFIL	 CF48 2DN
DCPS:2758638552	THE WILLOWS CENTRE, BRIDGE STREET, TROEDYRHIW, MERTHYR TYDFIL	 CF48 4DX
DCPS:1708662236	TRINITY CHAPEL, WESLEY PLACE, MERTHYR VALE, MERTHYR TYDFIL	 CF48 4RS
DCPS:2503058952	COMMUNITY HOUSE, 28 MOUNT VIEW, MOUNT PLEASANT, MERTHYR VALE, MERTHYR TYDFIL	 CF48 4TA
DCPS:3842055333	COMMUNITY LIBRARY AT ABERFAN COMMUNITY CENTRE, PANTGLAS ROAD, ABERFAN, MERTHYR TYDFIL	 CF48 4QE
DCPS:1532130557	ANNEXE TO BRYNGLAS VILLA, PERTHYGLEISION, ABERFAN, MERTHYR TYDFIL	 CF48 4NZ
DCPS:4011772145	ST MATHIAS CHURCH HALL, OAKLANDS, TERRACE, TREHARRIS	 CF46 5RG
DCPS:3671221712	TREHARRIS PHOENIX RFC, FOREST ROAD, TREHARRIS	 CF46 5HG
DCPS:1548078264	TREHARRIS COMMUNITY CENTRE, PERROTT STREET, TREHARRIS	 CF46 5ET
DCPS:2558266593	UNITED REFORM CHURCH, CARDIFF ROAD, EDWARDSVILLE, TREHARRIS	 CF46 5NE
DCPS:2006887124	FIR TREE DRIVE RESOURCE CENTRE, FIR TREE DRIVE, QUAKERS YARD, TREHARRIS	 CF46 5AY
DCPS:2737102411	QUAKERS YARD COMMUNITY CENTRE, CAERPHILLY ROAD, QUAKERS YARD	 CF46 5DF
DCPS:2561683648	MOBILE POLLING STATION @ THE HOLLIES, QUAKERS YARD, TREHARRIS	 CF46 5HQ
DCPS:2906562063	GRAIG Y HENDRE, GEORGE STREET, BEDLINOG	 CF46 6SG
DCPS:2938952224	BEDLINOG COMMUNITY CENTRE, GARTH TERRACE, BEDLINOG	 CF46 6TF
DCPS:2201982588	TRELEWIS COMMUNITY CENTRE, TRELEWIS, TREHARRIS	 CF46 6DB
DCPS:2886019196	TRELEWIS OAP CENTRE, BONTNEWYDD TERRACE, TRELEWIS, TREHARRIS	 CF46 6AF
DCPS:2497935593	MOBILE POLLING STATION @ MAEN GANOL, TRELEWIS, TREHARRIS	 CF46 6BE
DCPS:2498246271	CEFN COED COMMUNITY CENTRE, OLD DRILL HALL ROAD, CEFN COED, MERTHYR TYDFIL	 CF48 2NA
DCPS:1028027852	TREFECHAN COMMUNITY CENTRE, 8 THE GREEN, TREFECHAN, MERTHYR TYDFIL	 CF48 2EU
DCPS:2905564384	PONTSTICILL MEMORIAL HALL, DAN Y COED, PONTSTICILL, MERTHYR TYDFIL	 CF48 2UA
DCPS:2048875164	St. Martin's Church, Camborne Road, Morden	
DCPS:1512995901	Morden Assembly Hall, Tudor Drive, Morden	
DCPS:4147798928	Emmanuel Church Hall, Dudley Drive, Morden	
DCPS:2679587158	Morden Primary School, London Road, Morden	
DCPS:2503467326	Congregational Church Hall, Green Lane, Morden	
DCPS:3227364527	Colliers Wood Community Centre, 66-72 High Street, Colliers Wood, London	
DCPS:1913746028	St. Joseph's Church Hall, 63 High Street, Colliers Wood, London	
DCPS:2282713833	Christ Church Hall, Christchurch Road, London	
DCPS:2313025835	Positive Network Centre, Taylor Road, Mitcham	
DCPS:4219692831	Abbey Orchard Community Room, Below 18-24 Singleton Close	
DCPS:1009632034	South Mitcham Community Centre, Haslemere Avenue, Mitcham	
DCPS:1296641624	Lavender Park Pavilion, Steers Mead, Mitcham	
DCPS:2248409913	Bond Primary School, Bond Road, Mitcham	
DCPS:3770166340	Benedict Primary School, Benedict Road, Mitcham	
DCPS:3332055266	Age UK Merton, 277 London Road, Mitcham	
DCPS:1123108828	11th Mitcham Scout & Guide Headquarters, Mitcham Park, Mitcham	
DCPS:1573944864	Mitcham Garden Village, Mitcham	
DCPS:3222395082	Ravensbury Residents Room, Ravensbury Grove, Mitcham	
DCPS:2017154993	Watermeads Residents Room, 90 Rawnsley Avenue, Mitcham	
DCPS:2800867653	Portacabin, Gifford House, 67C St. Helier Avenue, Morden	
DCPS:3394200788	Malmesbury Primary School, Malmesbury Road, Morden	
DCPS:1936981577	Merton & Morden Guild, 34A Aberconway Road, Morden	
DCPS:4142716950	St. Theresa's Church Hall, 250 Bishopsford Road, Morden, Surrey	
DCPS:2997597884	Links Primary School, Frinton Road, London	
DCPS:1129965850	St. Barnabas Church, Thirsk Road, Mitcham	
DCPS:2196568177	Beecholme Primary School, Edgehill Road, Mitcham	
DCPS:2621820285	Gorringe Park Primary School, Sandy Lane, Mitcham	
DCPS:1416031591	St. Mark's Church Hall, St Mark's Road, Mitcham	
DCPS:3911753518	Acacia Centre, 230 Grove Road, Mitcham	
DCPS:2590260665	Streatham Vale Baptist Hall, Leonard Road, London	
DCPS:1000609164	Elmwood Tennis Club, Rear of 337 Tamworth Lane, Mitcham	
DCPS:2148172359	Stanford Primary School, Chilmark Road, London	
DCPS:4243059068	St. Olave's Church, Church Walk, London	
DCPS:2193666719	New Horizon Centre, South Lodge Avenue, Mitcham	
DCPS:3584673722	The Sherwood Primary School, Abbotts Road, Mitcham	
DCPS:2519573394	Pollards Hill Housing Office, 50 Montgomery Close, Mitcham	
DCPS:2336009358	St. Mary's Garden Hall, 30 St Mary's Road, London	
DCPS:3891762141	Christ Church Hall, 2 Cottenham Park Road, London	
DCPS:1276050893	Lecture Hall, Lingfield Road, London	
DCPS:1347763440	St. Matthew's (C.of E.) Primary School, Cottenham Park Road	
DCPS:3683854647	Raynes Park Methodist Church Hall, Worple Road, London	
DCPS:4163570196	Cottenham Park Recreation Ground Pavilion, Melbury Gardens	
DCPS:3906358434	Raynes Park Sports Ground, Taunton Avenue, London	
DCPS:3907317579	Sacred Heart Parish Hall, Edge Hill, London	
DCPS:2221444464	St. Mark's Hall, Compton Road, London	
DCPS:2791098670	Drake House, 44 St. George's Road, London	
DCPS:3876572240	Wimbledon Park Primary School, Havana Road, London	
DCPS:2408515122	Christ The King Church Hall, The Crescent, London	
DCPS:2540762366	Bethel United Church Hall, Kohat Road, London	
DCPS:3605233870	Marchard Hall, Rear of Coronation Hall, Ashcombe Road, London	
DCPS:3629883340	Holy Trinity Church Hall, The Broadway, London	
DCPS:3503125486	Everyday Church, 28-30 Queen's Road, London	
DCPS:1437948154	Holy Trinity (C.of E.) Primary School, Effra Road, London	
DCPS:2751536634	Garfield Primary School, Garfield Road, London	
DCPS:1267890298	Dundonald Primary School, Dundonald Road, London	
DCPS:3333077375	St. Andrew's Hall, Herbert Road, London	
DCPS:3954034561	Dundonald Church, 577 Kingston Road, London	
DCPS:2614441641	Salvation Army Hall, 109 Kingston Road, London	
DCPS:3122198536	All Saints Church Hall, Norman Road, London	
DCPS:3430563542	Merton Hall, 78 Kingston Road, London	
DCPS:1389619223	High Path Community Resource Centre, 63 High Path, London	
DCPS:2842068155	Cricket Pavilion, John Innes Recreation Ground, Cannon Hill Lane	
DCPS:3321309698	St. Mary's Church Hall, Church Path, London	
DCPS:4178975318	Morden Baptist Church Hall, 36 Crown Lane, Morden	
DCPS:1690102879	Merton Adult College, Whatley Avenue, London	
DCPS:1510546226	Endeavour Club, 190 Martin Way, Morden	
DCPS:1799521791	Eastway Day Centre, 44 Eastway, Morden	
DCPS:3547187575	Hillcross Primary School, Ashridge Way, Morden	
DCPS:1054989886	Sacred Heart (R.C.) Primary School, Burlington Road, New Malden	
DCPS:4069044824	St. Saviour's Hall, Church Walk, London	
DCPS:3202576110	Holy Cross Church Hall, Adela Avenue, New Malden	
DCPS:2971628518	St John`s Church, Pretoria Road, Romford	
DCPS:1448308099	The Mawney Foundation School, Mawney Road, Romford	
DCPS:2476823119	Crowlands Primary School, London Road, Romford	
DCPS:3148904983	Rush Green Community Centre, Rush Green Gardens, Romford	
DCPS:2323069210	Romford & Gidea Park Rugby Football Club, Crow Lane, Romford	
DCPS:1254104217	St Luke`s Church Hall, 201 Front Lane, Upminster	
DCPS:2698797316	Cranham Social Hall, Front Lane, Upminster	
DCPS:3687687640	Cranham Baptist Church, Severn Drive, Upminster	
DCPS:2464139772	Cranham Community Association, 115a Marlborough Gardens, Upminster	
DCPS:3287320959	Upminster Methodist Church Hall, Hall Lane, Upminster	
DCPS:3548950758	Scargill Infants School, Mungo Park Road, Rainham	
DCPS:1605897994	The R J Mitchell Primary School, Tangmere Crescent, Hornchurch	
DCPS:1372715463	Elm Park Baptist Church, Rosewood Avenue, Hornchurch	
DCPS:2108994798	Elm Park Assembly Hall, Eyhurst Avenue, Elm Park	
DCPS:1045302778	Harold Wood Primary School, Recreation Avenue, Romford	
DCPS:2879499700	Gidea Park Methodist Church, 398 Brentwood Road, Romford	
DCPS:2364965203	Nelmes Primary School, Wingletye Lane, Hornchurch	
DCPS:1749007264	Nelmes United Reformed, Church Hall, Burntwood Avenue, Hornchurch	
DCPS:3994115684	Whittaker Hall, 1A Woodhall Crescent, Hornchurch	
DCPS:1373701649	Harold Hill Branch Library, Hilldene Avenue, Romford	
DCPS:2058266940	Broadford Primary School, Faringdon Avenue, Romford	
DCPS:3403547845	Myplace, 343 Dagnam Park Drive, Harold Hill, Romford	
DCPS:1429401943	Church of the Most Holy Redeemer, 49 Petersfield Avenue, Romford	
DCPS:2434783232	Pyrgo Priory Primary School, Settle Road, Romford	
DCPS:2685086655	St George`s Church Hall, Kenilworth Gardens, Hornchurch	
DCPS:4076183744	St Matthew`s Church Hall, 55 Chelmsford Drive, Upminster	
DCPS:3063144382	Hacton Primary School, Chepstow Avenue, Hornchurch	
DCPS:3985254696	Suttons Primary School, Suttons Lane, Hornchurch	
DCPS:4010276567	Elm Park Primary School, South End Road, Hornchurch	
DCPS:2279004508	Forest Row Centre, Lodge Lane, Romford	
DCPS:3051113515	North Romford Community Centre, Clockhouse Lane, Romford	
DCPS:2506774513	Highfield Towers Community Hall, Hillrise Road, Collier Row	
DCPS:1546766942	St James` Church Hall, Chase Cross Road, Romford	
DCPS:2007642974	Dame Tipping Church of England Primary School, North Road, Havering-Atte-Bower	
DCPS:1056462190	Ingrebourne Children`s Centre, Ashbourne Road, Romford	
DCPS:3681136739	St Ursula`s Infant School, Straight Road, Romford	
DCPS:2136107703	Heaton Way United Reformed Church Hall, Heaton Way, Romford	
DCPS:4019686685	Betty Strathern Centre, 41 Myrtle Road, Romford	
DCPS:1918214870	New Testament Church of God, 24 Briar Road, Romford	
DCPS:3870820504	Mead Primary School, Amersham Road, Romford	
DCPS:1007025573	Harold Park Baptist Church, Ingreway, Harold Park	
DCPS:3701079179	Ingrebourne Centre, Gubbins Lane, Romford	
DCPS:2241874098	Harold Wood Methodist Church Hall, The Drive, Harold Wood, Romford	
DCPS:3198195759	Harold Court Primary School, Church Road, Harold Wood, Romford	
DCPS:1822563145	Holy Cross Church Hall, 260 Hornchurch Road, Hornchurch	
DCPS:1558020457	Towers Infant School, Osborne Road, Hornchurch	
DCPS:1416351027	St Mary`s Catholic Primary School, Hornchurch Road, Hornchurch	
DCPS:4191563438	The Albany School, Broadstone Road, Hornchurch	
DCPS:2941842179	Wykeham Primary School, Rainsford Way, Hornchurch	
DCPS:4116277172	Ascension Church Hall, 68 Collier Row Road, Romford	
DCPS:1546740060	St Patricks Catholic Primary School, Lowshoe Lane, Romford	
DCPS:4223359240	Havering Road Methodist Church, Moray Way, Romford	
DCPS:4201558611	The Church of the Good Shepherd Church Hall, 3 Redriff Road, Romford	
DCPS:1794742963	Scout Hall, Abbotts Close, Romford	
DCPS:4107425726	Nursery Unit, Crownfield School, White Hart Lane, Collier Row, Romford	
DCPS:3536218603	Tweed Way Social Hall, Tweed Way, Romford	
DCPS:2034189445	Rise Park Junior School, Annan Way, Romford	
DCPS:3604049850	Parklands Junior School, Havering Road, Romford	
DCPS:1600822174	Marshalls Park School, Pettits Lane, Romford	
DCPS:3149695983	St Michael`s Church Hall, Main Road, Romford	
DCPS:4021401765	Romford Central Library, St Edwards Way, Romford	
DCPS:2959265386	St Alban`s Church Hall, Princes Road, Romford	
DCPS:2720326232	St Andrews Parish Centre, 4 St Andrews Road, Romford	
